Particcipant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
3,0.159154363,1.548368007,1.719468628,0.546154442,1.547007453,1.534808276,-1.170854457,-4.581042714,19.72265282,2.618638618,2.960719275,5.911771266,2.615526527,2.621009859,35.08517703,20.27286341,14.11516633,2.354701232,2.602990985,4.335700866,2.358947207,2.367747291,24.61024803,14.05132383,19.64487713,3.033197807,3.413628668,5.91353962,3.029837882,3.028334155,34.96528202,20.70538882,-0.046277167,0.456423492,0.564611801,0.329835948,0.438816032,0.414944695,-0.361557258,-0.527779179,3.030941494,2.081207692,2.215057485,2.784786872,2.035790685,2.001532309,2.966946884,4.471744897,388.9830343,6.857268214,8.765858627,34.9490395,6.840979013,6.86969268,1230.969647,410.988991,0.298314579,0.298314579,0.298314579,0.298314579,0.298314579,0.298314579,0.298314579,0.298314579,4.019325212,4.019325212,4.019325212,4.019325212,4.019325212,4.019325212,4.019325212,4.019325212,-1994589.619,-1994589.619,-1994589.619,-1994589.619,-1994589.619,-1994589.619,-1994589.619,-1994589.619,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,587062035.175178+8612416744.149i,121.8062597,2.905841056,3.680466938,11.04510348,2.899407043,2.896529891,386.1738496,135.4058111
3,-0.53359587,0.252081536,0.270885308,0.00566711,0.270426617,0.270384948,0.457372122,-1.799499186,5.543238902,1.926218782,1.983320622,1.777001186,1.936744855,1.95655634,9.52196182,5.3900821,3.275292136,1.666094531,1.721381532,1.264793723,1.674405357,1.691757025,5.048457386,3.854606753,5.546922845,1.935049591,1.993920962,1.76994462,1.947906954,1.96744476,9.495123,5.662208325,3.543109532,0.197143132,0.186147298,-1.738694862,0.220513899,0.222702047,3.510424439,-0.833111545,16.75991284,2.024357533,1.985559039,9.51795909,2.035321401,2.0197385,16.51384429,6.221313103,30.72749753,3.710318794,3.933560689,3.157733215,3.750980634,3.82811271,90.6677569,29.05298504,0.63512545,0.63512545,0.63512545,0.63512545,0.63512545,0.63512545,0.63512545,0.63512545,2.30109493,2.30109493,2.30109493,2.30109493,2.30109493,2.30109493,2.30109493,2.30109493,-121133.6812,-121133.6812,-121133.6812,-121133.6812,-121133.6812,-121133.6812,-121133.6812,-121133.6812,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,4983015818.95373+11372306839.3028i,9.714960435,1.182645426,1.255701063,0.989440694,1.198413752,1.222574824,28.47532728,10.12610637
3,-2.600098085,-0.034333563,-0.05030161,0.532630822,-0.021137967,-0.015477781,-3.034105523,1.158448113,1.692134119,1.763491353,1.802898953,1.087193123,1.758786853,1.761125328,2.826746658,12.05701349,2.651995674,1.499529746,1.527772483,1.004917898,1.496244691,1.491978847,3.538909669,7.765035312,3.098564697,1.756814955,1.796434721,1.206774053,1.751921163,1.754191098,4.139187885,12.06481801,-0.49917583,0.162706029,0.159457835,-0.133825011,0.165767481,0.16411602,0.421300799,0.749620401,3.309781038,2.096642504,2.101337607,2.250047769,2.100549289,2.109296408,2.482266507,6.910267845,2.863317877,3.109901751,3.250444634,1.181988887,3.093331196,3.101562422,7.990496666,145.3715743,0.576401064,0.576401064,0.576401064,0.576401064,0.576401064,0.576401064,0.576401064,0.576401064,2.062065928,2.062065928,2.062065928,2.062065928,2.062065928,2.062065928,2.062065928,2.062065928,-130715.429,-130715.429,-130715.429,-130715.429,-130715.429,-130715.429,-130715.429,-130715.429,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,13021606354.5594+2663633330.75182i,3.032435165,0.974815459,1.019279522,0.459962382,0.969392085,0.971905783,5.411302375,45.97301859
3,9.536502158,0.052320797,0.068430989,-2.427008697,0.064803262,0.053600984,5.808062522,-0.32541161,22.00789686,1.480325794,1.507612323,5.618826572,1.482562734,1.475925984,17.36877273,13.42005576,13.59829357,1.176835559,1.184148712,3.479859336,1.177377313,1.174071204,11.36081241,10.00454785,23.90498629,1.475367798,1.50317626,6.100083449,1.478089084,1.471034339,18.24866066,13.37065597,1.637142079,0.039242986,-0.021649534,-1.62361941,0.015734768,0.043393303,1.37421827,0.666069397,4.510646586,2.484807707,2.603726009,4.505137216,2.507195493,2.487912683,3.244818415,5.02919055,484.3475242,2.191364456,2.272894917,31.57121204,2.197992261,2.178357511,301.674266,180.0978966,0.333920948,0.333920948,0.333920948,0.333920948,0.333920948,0.333920948,0.333920948,0.333920948,3.573866561,3.573866561,3.573866561,3.573866561,3.573866561,3.573866561,3.573866561,3.573866561,-1033617.642,-1033617.642,-1033617.642,-1033617.642,-1033617.642,-1033617.642,-1033617.642,-1033617.642,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,3688022385.26879-738530521.023221i,180.4866278,0.687497284,0.713658107,11.75281604,0.690035775,0.683464574,105.1798091,56.46587002
3,13.9735349,-0.048478302,-0.015141311,-4.028074127,-0.040052751,-0.051341366,22.62566948,-7.359524085,22.76212032,1.377095292,1.405283542,5.507907559,1.391709424,1.393416708,24.84756371,14.26101007,18.0208799,1.084881453,1.107097205,4.510545685,1.09382944,1.105789447,26.86468958,11.90672606,26.63196918,1.37247618,1.399777806,6.806001517,1.386754296,1.388825567,33.53240716,15.9976531,1.010361972,0.029615356,-0.039931805,-1.056470864,0.03922298,0.047185784,-0.045892858,-0.086362511,3.064337835,2.515012028,2.485701143,3.251566828,2.523535734,2.455379657,1.508445842,4.516478184,518.1141216,1.896391444,1.974821835,30.33704568,1.936855121,1.941610123,617.4014223,203.3764083,0.254591453,0.254591453,0.254591453,0.254591453,0.254591453,0.254591453,0.254591453,0.254591453,4.385864835,4.385864835,4.385864835,4.385864835,4.385864835,4.385864835,4.385864835,4.385864835,-2008165.965,-2008165.965,-2008165.965,-2008165.965,-2008165.965,-2008165.965,-2008165.965,-2008165.965,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,-431842451.050888-1795140591.94355i,224.0129711,0.594949382,0.618854557,14.63034183,0.607392502,0.609208273,355.2148975,80.83192626
3,1.214264895,-0.135267438,-0.139370824,-0.902264018,-0.13208305,-0.126870303,15.52318911,-1.782352438,12.82330128,1.22306661,1.256504205,3.165994178,1.240072431,1.245729154,26.78399193,20.97727794,8.257620948,0.978359251,1.017298986,2.014885417,0.99449757,1.000281631,23.72663022,16.73980435,12.82990409,1.225690439,1.25924456,3.279946303,1.24218395,1.247245364,30.8651602,20.96975297,1.732074215,0.098298381,0.106677236,-1.598347009,0.10808224,0.074569582,0.177600071,0.218306758,4.727714271,2.484751192,2.387330624,4.253131172,2.438945557,2.422220184,1.94027978,2.786738535,164.4370557,1.495891932,1.578802817,10.02351914,1.537779633,1.551841125,717.3822237,440.0461897,0.362429337,0.362429337,0.362429337,0.362429337,0.362429337,0.362429337,0.362429337,0.362429337,3.266948406,3.266948406,3.266948406,3.266948406,3.266948406,3.266948406,3.266948406,3.266948406,-1428492.175,-1428492.175,-1428492.175,-1428492.175,-1428492.175,-1428492.175,-1428492.175,-1428492.175,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,6840580941.53144+101309991.713233i,51.9897837,0.474495401,0.50083028,3.39786919,0.487351403,0.491331034,301.0625412,138.8855893
3,-2.254542516,-0.218624261,-0.256015648,0.700869574,-0.215050214,-0.207265556,-5.86400377,6.1844098,3.757461268,1.071412542,1.079201059,0.744757157,1.084907446,1.074897966,15.44303044,15.50141153,3.201353597,0.894875452,0.911543901,0.84525925,0.903598448,0.890348581,13.24272207,12.29832,4.369144702,1.089316707,1.104977595,1.020528928,1.101784598,1.090502069,16.46149975,16.63230563,-0.885370577,0.143076147,0.11381691,-0.056857519,0.123914304,0.11613669,0.451507098,0.067322164,3.974877681,2.324871948,2.226128166,2.634368516,2.351080003,2.338805727,3.224833893,4.088779565,14.11851518,1.147924836,1.164674926,0.554663223,1.177024167,1.155405637,238.4871893,240.2937593,0.53587031,0.53587031,0.53587031,0.53587031,0.53587031,0.53587031,0.53587031,0.53587031,2.27552538,2.27552538,2.27552538,2.27552538,2.27552538,2.27552538,2.27552538,2.27552538,-453646.1244,-453646.1244,-453646.1244,-453646.1244,-453646.1244,-453646.1244,-453646.1244,-453646.1244,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,4051833288.32059+4710949529.52623i,6.028791825,0.374782046,0.385635818,0.328943285,0.383410314,0.375598109,86.44615499,87.37614639
3,-1.562557561,-0.357079201,-0.368458624,0.591011081,-0.350290055,-0.340528241,-9.338327334,0.727376187,4.45000704,1.222103683,1.222476394,0.786282267,1.224413691,1.202038537,13.98472982,16.73585947,3.675385481,1.007333328,1.004911302,0.801292556,1.007238493,0.98556552,13.12496153,12.14732824,4.699679307,1.26853833,1.272143698,0.981135688,1.268855265,1.24474443,16.76976033,16.68517725,0.697041602,-0.326213907,-0.347187945,-0.127697438,-0.326332531,-0.307307227,-0.495257176,0.62070394,4.181950228,3.318339752,3.309002612,2.86764856,3.252600654,3.251377125,4.367324559,4.849280805,19.80256265,1.493537412,1.494448534,0.618239804,1.499188886,1.444896646,195.5726681,280.0889922,0.552342342,0.552342342,0.552342342,0.552342342,0.552342342,0.552342342,0.552342342,0.552342342,2.208682509,2.208682509,2.208682509,2.208682509,2.208682509,2.208682509,2.208682509,2.208682509,-476521.7046,-476521.7046,-476521.7046,-476521.7046,-476521.7046,-476521.7046,-476521.7046,-476521.7046,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,4976163666.59592+10399893822.6954i,6.975526366,0.508250222,0.511143354,0.304038469,0.508504217,0.489362596,88.76448386,87.91674069
3,-2.375573786,-0.280078948,-0.285151722,0.644676358,-0.267725686,-0.260707086,-6.653700913,-1.201331778,4.471491462,1.265301739,1.264189911,0.94577085,1.28141889,1.269722797,13.93432386,17.31287342,4.133095028,0.968628128,0.970322915,0.951253942,0.987031096,0.982545376,11.30967525,12.58657649,5.047663053,1.291017603,1.29104752,1.141486329,1.304100992,1.291266417,15.39143016,17.28583033,1.065131051,-0.621614846,-0.632451157,-0.381144391,-0.608150591,-0.586871385,-0.80381094,1.026762977,4.961127082,3.612532576,3.630635008,2.75937648,3.490555566,3.463986067,5.12327062,4.924911422,19.99423589,1.600988491,1.598176132,0.894482501,1.642034372,1.612195981,194.1653816,299.7355859,0.551157349,0.551157349,0.551157349,0.551157349,0.551157349,0.551157349,0.551157349,0.551157349,2.23193844,2.23193844,2.23193844,2.23193844,2.23193844,2.23193844,2.23193844,2.23193844,-462438.9188,-462438.9188,-462438.9188,-462438.9188,-462438.9188,-462438.9188,-462438.9188,-462438.9188,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,13417671243.7294+7356925723.71611i,8.048906731,0.526422888,0.526447293,0.411539757,0.537146657,0.526625814,75.01368996,94.38364841
3,-3.331174617,0.032905527,0.049689689,0.704070999,0.046333375,0.042793462,-1.91187892,0.606554624,4.153263228,1.011144616,1.016928353,0.832377064,1.030741232,1.031903017,12.55736372,8.851578447,4.213655227,0.776512774,0.78209193,0.874423461,0.792291285,0.792261057,10.37817632,5.842760605,5.311253922,1.007661558,1.01410298,1.087689627,1.027687844,1.028690494,12.65271423,8.837223581,-0.002470926,-0.45748663,-0.394370255,-0.220778656,-0.466121744,-0.452444256,0.095050353,1.323040609,3.052160082,4.037423581,4.037935633,3.401129477,4.000455882,4.065716969,2.841835353,7.178703552,17.24959544,1.022413434,1.034143275,0.692851576,1.062427487,1.064823836,157.6873835,78.35044101,0.489502447,0.489502447,0.489502447,0.489502447,0.489502447,0.489502447,0.489502447,0.489502447,2.544435263,2.544435263,2.544435263,2.544435263,2.544435263,2.544435263,2.544435263,2.544435263,-187301.9405,-187301.9405,-187301.9405,-187301.9405,-187301.9405,-187301.9405,-187301.9405,-187301.9405,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,10976737986.1204-6120300091.99262i,8.909727761,0.320700003,0.324813321,0.373663002,0.333573463,0.334225059,50.58312324,24.67319142
3,-1.948843826,-0.107070869,-0.119573369,0.534717068,-0.117690762,-0.107972965,-2.861498859,-0.103112033,4.69688867,1.088285021,1.103585068,0.778166038,1.100238028,1.092037111,12.53630431,3.908612239,4.012621319,0.876190461,0.876276159,0.77082163,0.880595981,0.873948904,10.40362121,3.004242804,5.06790588,1.089233098,1.105681654,0.941625633,1.102164916,1.093040973,12.81014474,3.894436251,-0.254472456,0.035575977,0.089513603,-0.05911613,0.002946972,0.028970648,0.010261159,-0.693872995,2.47576018,2.652126134,2.760925374,2.851685384,2.684831784,2.665846815,2.550700803,4.186372376,22.06076317,1.184364286,1.217900002,0.605542382,1.210523718,1.192545051,157.1589257,15.27724963,0.491183545,0.491183545,0.491183545,0.491183545,0.491183545,0.491183545,0.491183545,0.491183545,2.600652667,2.600652667,2.600652667,2.600652667,2.600652667,2.600652667,2.600652667,2.600652667,-139641.9892,-139641.9892,-139641.9892,-139641.9892,-139641.9892,-139641.9892,-139641.9892,-139641.9892,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,3312557366.00511-8557114075.76285i,8.111992474,0.374724454,0.38612743,0.280044429,0.383675149,0.377349035,51.82700784,4.790256911
3,-1.977014276,-0.193325779,-0.219465563,0.392655679,-0.205234163,-0.20475285,-2.566277763,-3.200548696,4.11888722,1.38087663,1.405838635,0.965172954,1.401741658,1.38941646,10.27022864,6.401287526,3.648685719,1.117747722,1.128357117,0.875880318,1.131456156,1.127871365,7.707281083,5.300830048,4.554028181,1.388906631,1.417343228,1.03843343,1.411172015,1.398956959,10.54638583,7.134058015,-0.179572862,0.123588554,0.236885938,-0.226278015,0.129499321,0.106790788,-0.636613919,-0.83771999,2.758529844,2.61506021,2.754359433,2.310581106,2.648400281,2.587519879,3.198033984,3.706642673,16.96523193,1.906820267,1.976382267,0.931558831,1.964879676,1.930478099,105.4775964,40.97648199,0.629252132,0.629252132,0.629252132,0.629252132,0.629252132,0.629252132,0.629252132,0.629252132,1.991532551,1.991532551,1.991532551,1.991532551,1.991532551,1.991532551,1.991532551,1.991532551,-122490.5443,-122490.5443,-122490.5443,-122490.5443,-122490.5443,-122490.5443,-122490.5443,-122490.5443,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,-1831083552.55165-3158548463.01405i,6.550177295,0.60927943,0.634483705,0.34058673,0.628970548,0.618129001,35.12058703,16.07488352
3,-2.900997116,0.043376429,0.057922727,0.341018971,0.05521554,0.035245491,1.484769391,-3.739702692,2.811043514,1.528588815,1.558559476,1.025019114,1.552018771,1.545906248,5.066913437,7.927031644,3.05922594,1.263662338,1.288121902,0.885988565,1.27984196,1.275984325,4.213034361,7.108324886,4.031753451,1.523128677,1.553442645,1.076391898,1.546833494,1.540162815,5.260645692,8.736389069,-0.949490569,0.037084576,0.064008971,-0.00719664,0.042633172,0.030905953,-0.006142538,0.239173333,3.616112257,2.232596082,2.246812124,2.212452708,2.235693023,2.221291181,2.894985037,3.402835011,7.901965638,2.336583766,2.42910764,1.050664183,2.408762264,2.389826127,25.67361178,62.83783069,0.784443745,0.784443745,0.784443745,0.784443745,0.784443745,0.784443745,0.784443745,0.784443745,1.559412438,1.559412438,1.559412438,1.559412438,1.559412438,1.559412438,1.559412438,1.559412438,-71696.9979,-71696.9979,-71696.9979,-71696.9979,-71696.9979,-71696.9979,-71696.9979,-71696.9979,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,8388889607.39412-12310690645.2461i,5.134011779,0.732729331,0.762185764,0.365941132,0.755714094,0.749210153,8.73894735,24.10666665
3,-1.180168443,-0.016813441,-0.022824868,0.314742007,-0.003169492,-0.003895825,-2.101720602,0.023415618,1.477380948,1.362492159,1.386287663,0.910680069,1.3732381,1.375087788,6.126212522,5.841887419,1.573207202,1.124087028,1.143658369,0.758278369,1.123800505,1.129242827,5.00665376,4.165102168,1.886300444,1.357178824,1.380964203,0.960113884,1.367781559,1.369625761,6.453669375,5.818706261,0.064839472,0.142673335,0.134417063,0.299534263,0.152478979,0.141401614,-0.435447462,0.061012352,2.688944431,2.342563882,2.349893314,2.435956292,2.345328723,2.334590108,3.474008891,4.866463761,2.182654466,1.856384882,1.921793484,0.829338188,1.885782879,1.890866425,37.53047986,34.12764861,0.786190319,0.786190319,0.786190319,0.786190319,0.786190319,0.786190319,0.786190319,0.786190319,1.523548279,1.523548279,1.523548279,1.523548279,1.523548279,1.523548279,1.523548279,1.523548279,-45833.56545,-45833.56545,-45833.56545,-45833.56545,-45833.56545,-45833.56545,-45833.56545,-45833.56545,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,17709463200.4805-2572378246.57886i,1.123808004,0.58176091,0.602331018,0.291149391,0.590886238,0.592480715,13.15478259,10.69361066
3,-0.458075931,-0.053512297,-0.058634137,0.037950542,-0.065495297,-0.065315698,-0.4299239,1.547513542,1.511249,1.262597318,1.263095283,0.914470301,1.248390354,1.248784279,7.037173097,1.949799,1.31858295,1.014618762,1.017224697,0.721977897,0.996927486,1.003679466,5.674739486,1.98494378,1.573397953,1.25871504,1.259438635,0.911624497,1.245150285,1.24553267,7.022364955,2.483212023,0.087336717,-0.265770801,-0.255366864,0.043218066,-0.278044921,-0.244026653,-0.411314019,0.250566507,2.129137482,2.819190205,2.813248284,2.792485998,2.811318546,2.756983279,3.009932493,4.456598077,2.28387354,1.594151986,1.595409694,0.836255932,1.558478475,1.559462175,49.5218052,3.80171614,0.615020844,0.615020844,0.615020844,0.615020844,0.615020844,0.615020844,0.615020844,0.615020844,1.918804058,1.918804058,1.918804058,1.918804058,1.918804058,1.918804058,1.918804058,1.918804058,-32088.12631,-32088.12631,-32088.12631,-32088.12631,-32088.12631,-32088.12631,-32088.12631,-32088.12631,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,10958803942.2516+8805824498.34281i,0.781893405,0.500409136,0.500984639,0.262483713,0.489681764,0.489982572,15.57565788,1.947591768
